n,pts_time,fps,frame_idx
211,840.733,30.0,25221
212,844.533,30.0,25335
213,851.267,30.0,25538
214,856.167,30.0,25685
215,859.867,30.0,25796
216,863.0,30.0,25890
217,866.767,30.0,26003
218,870.667,30.0,26120
219,873.6,30.0,26208
220,877.133,30.0,26313
221,880.667,30.0,26420
222,883.9,30.0,26517
223,890.9,30.0,26727
224,896.3,30.0,26889
225,902.3,30.0,27069
226,909.067,30.0,27272
227,909.3,30.0,27279
228,912.733,30.0,27381
229,914.3,30.0,27429
230,916.7,30.0,27501
231,917.167,30.0,27515
232,919.167,30.0,27575
233,924.167,30.0,27725
234,930.167,30.0,27905
235,936.9,30.0,28107
236,939.9,30.0,28197
237,944.767,30.0,28343
238,951.2,30.0,28536
239,956.2,30.0,28686
240,961.967,30.0,28859
241,968.1,30.0,29043
242,971.867,30.0,29156
243,975.367,30.0,29261
244,978.5,30.0,29355
245,985.5,30.0,29565
246,989.6,30.0,29688
247,994.6,30.0,29838
248,997.733,30.0,29931
249,1000.53,30.0,30015
250,1002.2,30.0,30066
251,1004.2,30.0,30126
252,1008.2,30.0,30246
253,1011.73,30.0,30351
254,1014.13,30.0,30423
255,1016.93,30.0,30507
256,1018.93,30.0,30567
257,1025.7,30.0,30771
258,1029.7,30.0,30891
259,1035.7,30.0,31071
1,0.0,30.0,0
2,3.0,30.0,90
3,6.0,30.0,180
4,12.9333,30.0,387
5,15.2,30.0,456
6,19.1333,30.0,573
7,20.3,30.0,609
8,23.4667,30.0,704
9,24.3,30.0,729
10,25.2667,30.0,758
11,28.5333,30.0,855
12,30.4667,30.0,914
13,32.3667,30.0,971
14,39.3667,30.0,1181
15,46.3667,30.0,1391
16,49.9333,30.0,1497
17,55.6,30.0,1668
18,62.6,30.0,1878
19,67.8667,30.0,2036
20,72.2,30.0,2166
21,74.4,30.0,2232
22,78.5,30.0,2355
23,83.6,30.0,2508
24,84.6,30.0,2538
25,89.2,30.0,2676
26,91.0,30.0,2730
27,95.2667,30.0,2858
28,96.9667,30.0,2909
29,99.9333,30.0,2997
30,103.4,30.0,3102
31,109.4,30.0,3282
32,116.4,30.0,3492
33,122.1,30.0,3663
34,129.1,30.0,3873
35,133.267,30.0,3998
36,139.267,30.0,4178
37,144.0,30.0,4320
38,145.933,30.0,4377
39,148.933,30.0,4467
40,153.267,30.0,4598
41,155.9,30.0,4677
42,161.933,30.0,4857
43,164.533,30.0,4935
44,167.567,30.0,5027
45,172.067,30.0,5162
46,174.8,30.0,5244
47,178.567,30.0,5357
48,182.733,30.0,5481
49,184.4,30.0,5532
50,191.4,30.0,5742
51,194.7,30.0,5841
52,199.933,30.0,5997
53,205.567,30.0,6167
54,208.7,30.0,6261
55,214.733,30.0,6441
56,217.0,30.0,6510
57,221.733,30.0,6651
58,225.0,30.0,6750
59,231.0,30.0,6930
60,236.5,30.0,7095
61,242.367,30.0,7271
62,243.133,30.0,7293
63,245.767,30.0,7373
64,246.6,30.0,7398
65,248.1,30.0,7443
66,249.133,30.0,7473
67,250.467,30.0,7514
68,252.167,30.0,7565
69,256.367,30.0,7691
70,259.0,30.0,7770
71,260.8,30.0,7824
72,262.1,30.0,7863
73,262.867,30.0,7886
74,264.2,30.0,7926
75,265.933,30.0,7977
76,267.767,30.0,8033
77,269.667,30.0,8090
78,274.6,30.0,8238
79,276.067,30.0,8282
80,280.867,30.0,8426
81,283.3,30.0,8499
82,286.667,30.0,8600
83,289.8,30.0,8694
84,291.6,30.0,8748
85,293.733,30.0,8811
86,300.733,30.0,9021
87,307.7,30.0,9231
88,312.867,30.0,9386
89,319.3,30.0,9579
90,323.933,30.0,9717
91,327.733,30.0,9831
92,333.5,30.0,10005
93,338.5,30.0,10155
94,345.5,30.0,10365
95,349.0,30.0,10470
96,354.467,30.0,10634
97,357.567,30.0,10727
98,364.167,30.0,10925
99,367.2,30.0,11016
100,371.467,30.0,11144
101,377.0,30.0,11310
102,382.3,30.0,11469
103,387.267,30.0,11618
104,392.667,30.0,11780
105,399.2,30.0,11976
106,402.2,30.0,12066
107,406.2,30.0,12186
108,412.867,30.0,12386
109,419.867,30.0,12596
110,422.867,30.0,12686
111,426.933,30.0,12807
112,430.4,30.0,12912
113,433.1,30.0,12993
114,437.6,30.0,13128
115,441.467,30.0,13244
116,448.367,30.0,13451
117,453.733,30.0,13611
118,456.733,30.0,13701
119,463.0,30.0,13890
120,467.3,30.0,14019
121,469.3,30.0,14079
122,475.367,30.0,14261
123,479.767,30.0,14393
124,486.767,30.0,14603
125,491.067,30.0,14732
126,494.267,30.0,14828
127,496.967,30.0,14909
128,500.933,30.0,15027
129,506.7,30.0,15201
130,511.933,30.0,15357
131,517.767,30.0,15533
132,521.167,30.0,15635
133,527.6,30.0,15828
134,531.1,30.0,15933
135,532.1,30.0,15963
136,535.667,30.0,16070
137,541.667,30.0,16250
138,548.4,30.0,16452
139,555.4,30.0,16662
140,559.4,30.0,16782
141,563.367,30.0,16901
142,569.9,30.0,17097
143,573.4,30.0,17202
144,575.267,30.0,17258
145,579.367,30.0,17381
146,581.767,30.0,17453
147,585.9,30.0,17577
148,588.7,30.0,17661
149,593.533,30.0,17805
150,594.533,30.0,17835
151,597.667,30.0,17930
152,601.5,30.0,18045
153,608.1,30.0,18243
154,613.3,30.0,18399
155,615.133,30.0,18453
156,618.4,30.0,18552
157,620.6,30.0,18618
158,622.267,30.0,18668
159,624.4,30.0,18732
160,631.4,30.0,18942
161,638.367,30.0,19151
162,642.0,30.0,19260
163,649.0,30.0,19470
164,652.0,30.0,19560
165,657.5,30.0,19725
166,661.1,30.0,19833
167,667.5,30.0,20025
168,674.1,30.0,20223
169,678.8,30.0,20364
170,684.733,30.0,20541
171,688.4,30.0,20652
172,690.7,30.0,20721
173,694.267,30.0,20828
174,698.1,30.0,20943
175,705.1,30.0,21153
176,710.0,30.0,21300
177,713.0,30.0,21390
178,719.767,30.0,21593
179,725.0,30.0,21750
180,729.8,30.0,21894
181,735.8,30.0,22074
182,739.867,30.0,22196
183,745.867,30.0,22376
184,751.6,30.0,22548
185,757.5,30.0,22725
186,764.5,30.0,22935
187,768.4,30.0,23052
188,775.4,30.0,23262
189,781.167,30.0,23435
190,785.567,30.0,23567
191,789.8,30.0,23694
192,794.367,30.0,23831
193,799.067,30.0,23972
194,800.267,30.0,24008
195,807.1,30.0,24213
196,814.1,30.0,24423
197,818.1,30.0,24543
198,821.767,30.0,24653
199,828.2,30.0,24846
200,834.3,30.0,25029
201,838.6,30.0,25158
202,842.9,30.0,25287
203,845.567,30.0,25367
204,852.167,30.0,25565
205,857.8,30.0,25734
206,863.2,30.0,25896
207,864.733,30.0,25941
208,868.167,30.0,26045
209,872.767,30.0,26183
210,878.067,30.0,26342
211,879.533,30.0,26385
212,886.533,30.0,26595
213,889.533,30.0,26685
214,894.467,30.0,26834
215,901.4,30.0,27042
216,905.567,30.0,27167
217,908.9,30.0,27267
218,914.6,30.0,27438
219,918.1,30.0,27543
220,923.6,30.0,27708
221,928.9,30.0,27867
222,933.1,30.0,27993
223,939.1,30.0,28173
224,942.133,30.0,28263
225,949.133,30.0,28473
226,956.133,30.0,28683
227,963.133,30.0,28893
228,970.0,30.0,29100
229,975.1,30.0,29253
230,978.2,30.0,29346
231,981.6,30.0,29448
232,983.733,30.0,29511
233,987.667,30.0,29630
234,990.1,30.0,29703
235,992.3,30.0,29769
236,997.3,30.0,29919
237,1001.3,30.0,30039
238,1004.93,30.0,30147
239,1011.07,30.0,30332
240,1015.53,30.0,30465
241,1019.17,30.0,30575
242,1022.33,30.0,30669
243,1025.53,30.0,30765
244,1027.87,30.0,30836
245,1029.37,30.0,30881
246,1032.2,30.0,30966
247,1034.57,30.0,31037
248,1036.13,30.0,31083
249,1037.5,30.0,31125
250,1040.33,30.0,31209
251,1045.5,30.0,31365
252,1048.5,30.0,31455
1,0.0,30.0,0
2,3.0,30.0,90
3,7.96667,30.0,239
4,11.3333,30.0,339
5,13.5667,30.0,407
6,15.4,30.0,462
7,18.6667,30.0,560
8,20.5333,30.0,615
9,23.6667,30.0,710
10,26.5667,30.0,797
11,28.6,30.0,858
12,31.6,30.0,948
13,34.5667,30.0,1037
14,36.7333,30.0,1101
15,43.7,30.0,1311
16,46.7333,30.0,1401
17,52.3667,30.0,1571
18,54.9,30.0,1647
19,56.8,30.0,1704
20,62.0667,30.0,1862
21,63.0667,30.0,1892
22,65.8667,30.0,1976
23,67.0,30.0,2010
24,71.4667,30.0,2144
25,73.4667,30.0,2204
26,76.2667,30.0,2288
27,78.3333,30.0,2349
28,85.2,30.0,2556
29,88.2,30.0,2646
30,89.7,30.0,2691
31,91.7,30.0,2751
32,97.8667,30.0,2936
33,103.867,30.0,3116
34,110.333,30.0,3309
35,114.6,30.0,3438
36,121.567,30.0,3647
37,128.567,30.0,3857
38,132.667,30.0,3980
39,138.0,30.0,4140
40,140.467,30.0,4214
41,142.733,30.0,4281
42,143.367,30.0,4301
43,149.733,30.0,4491
44,152.9,30.0,4587
45,155.767,30.0,4673
46,158.6,30.0,4758
47,160.933,30.0,4827
48,163.533,30.0,4905
49,165.767,30.0,4973
50,167.7,30.0,5031
51,170.7,30.0,5121
52,176.167,30.0,5285
53,181.167,30.0,5435
54,185.5,30.0,5565
55,189.167,30.0,5675
56,195.6,30.0,5868
57,200.467,30.0,6014
58,207.1,30.0,6213
59,210.1,30.0,6303
60,213.3,30.0,6399
61,220.133,30.0,6603
62,225.5,30.0,6765
63,226.567,30.0,6797
64,229.267,30.0,6878
65,233.167,30.0,6995
66,237.267,30.0,7118
67,244.167,30.0,7325
68,250.7,30.0,7521
69,253.7,30.0,7611
70,258.333,30.0,7749
71,260.6,30.0,7818
72,263.733,30.0,7911
73,267.0,30.0,8010
74,269.8,30.0,8094
75,276.767,30.0,8303
76,280.6,30.0,8418
77,283.6,30.0,8508
78,289.533,30.0,8685
79,293.767,30.0,8813
80,300.133,30.0,9003
81,306.1,30.0,9183
82,309.7,30.0,9291
83,312.667,30.0,9380
84,315.733,30.0,9471
85,317.967,30.0,9539
86,318.8,30.0,9564
87,324.2,30.0,9726
88,325.467,30.0,9764
89,326.9,30.0,9807
90,330.267,30.0,9908
91,332.767,30.0,9983
92,334.1,30.0,10023
93,340.1,30.0,10203
94,343.0,30.0,10290
95,344.5,30.0,10335
96,351.5,30.0,10545
97,357.467,30.0,10724
98,362.067,30.0,10862
99,365.8,30.0,10974
100,367.8,30.0,11034
101,372.733,30.0,11181
102,373.733,30.0,11211
103,377.3,30.0,11319
104,384.167,30.0,11525
105,387.167,30.0,11615
106,391.067,30.0,11732
107,392.9,30.0,11787
108,395.9,30.0,11877
109,397.067,30.0,11912
110,404.067,30.0,12122
111,409.0,30.0,12270
112,412.133,30.0,12363
113,415.867,30.0,12476
114,421.667,30.0,12650
115,427.1,30.0,12813
116,431.1,30.0,12933
117,434.767,30.0,13043
118,436.767,30.0,13103
119,438.967,30.0,13169
120,439.933,30.0,13197
121,446.533,30.0,13395
122,453.267,30.0,13598
123,457.267,30.0,13718
124,460.733,30.0,13821
125,467.733,30.0,14031
126,471.933,30.0,14157
127,478.1,30.0,14343
128,482.0,30.0,14460
129,486.5,30.0,14595
130,488.5,30.0,14655
131,491.333,30.0,14739
132,494.9,30.0,14847
133,498.133,30.0,14943
134,500.667,30.0,15020
135,503.733,30.0,15111
136,505.733,30.0,15171
137,512.467,30.0,15374
138,517.5,30.0,15525
139,521.067,30.0,15632
140,523.7,30.0,15711
141,530.667,30.0,15920
142,536.6,30.0,16098
143,541.367,30.0,16241
144,547.867,30.0,16436
145,552.5,30.0,16575
146,554.5,30.0,16635
147,561.367,30.0,16841
148,564.467,30.0,16934
149,571.1,30.0,17133
150,577.2,30.0,17316
151,582.6,30.0,17478
152,586.267,30.0,17588
153,590.667,30.0,17720
154,596.533,30.0,17895
155,597.533,30.0,17925
156,604.533,30.0,18135
157,607.667,30.0,18230
158,614.367,30.0,18431
159,618.767,30.0,18563
160,623.167,30.0,18695
161,625.167,30.0,18755
162,629.533,30.0,18885
163,631.4,30.0,18942
164,635.767,30.0,19073
165,637.8,30.0,19134
166,642.5,30.0,19275
167,645.5,30.0,19365
168,651.667,30.0,19550
169,655.333,30.0,19659
170,656.467,30.0,19694
171,658.8,30.0,19764
172,660.733,30.0,19821
173,662.467,30.0,19874
174,664.8,30.0,19944
175,666.933,30.0,20007
176,673.067,30.0,20192
177,673.933,30.0,20217
178,678.133,30.0,20343
179,682.6,30.0,20478
180,683.3,30.0,20499
181,684.6,30.0,20538
182,689.567,30.0,20687
183,692.767,30.0,20783
184,698.767,30.0,20963
185,702.667,30.0,21080
186,704.867,30.0,21146
187,707.2,30.0,21216
188,710.267,30.0,21308
189,714.5,30.0,21435
190,716.4,30.0,21492
191,718.9,30.0,21567
192,722.267,30.0,21668
193,727.967,30.0,21839
194,730.967,30.0,21929
195,737.7,30.0,22131
196,743.933,30.0,22317
197,748.8,30.0,22464
198,749.8,30.0,22494
199,754.7,30.0,22641
200,761.3,30.0,22839
201,768.3,30.0,23049
202,773.8,30.0,23214
203,780.767,30.0,23423
204,783.8,30.0,23514
205,785.6,30.0,23568
206,789.6,30.0,23688
207,796.2,30.0,23886
208,799.967,30.0,23999
209,804.067,30.0,24122
210,809.067,30.0,24272
211,810.867,30.0,24326
212,813.4,30.0,24402
213,817.5,30.0,24525
214,820.5,30.0,24615
215,827.0,30.0,24810
216,830.0,30.0,24900
217,833.167,30.0,24995
218,837.767,30.0,25133
219,841.9,30.0,25257
220,846.6,30.0,25398
221,848.4,30.0,25452
222,850.333,30.0,25509
223,852.467,30.0,25574
224,855.9,30.0,25677
225,857.267,30.0,25718
226,860.467,30.0,25814
227,866.2,30.0,25986
228,869.267,30.0,26078
229,876.133,30.0,26283
230,879.133,30.0,26373
231,884.133,30.0,26523
232,888.333,30.0,26649
233,894.767,30.0,26843
234,901.367,30.0,27041
235,906.167,30.0,27185
236,913.167,30.0,27395
237,919.4,30.0,27582
238,921.167,30.0,27635
239,924.133,30.0,27723
240,925.733,30.0,27771
241,927.067,30.0,27812
242,930.267,30.0,27908
243,931.767,30.0,27953
244,935.2,30.0,28056
245,942.2,30.0,28266
246,947.367,30.0,28421
247,954.367,30.0,28631
248,959.367,30.0,28781
249,962.533,30.0,28875
250,968.6,30.0,29058
251,971.6,30.0,29148
252,977.567,30.0,29327
253,978.567,30.0,29357
254,985.567,30.0,29567
255,992.567,30.0,29777
256,998.567,30.0,29957
257,1002.77,30.0,30083
258,1003.77,30.0,30113
259,1006.7,30.0,30201
260,1009.97,30.0,30299
261,1013.4,30.0,30402
262,1018.4,30.0,30552
263,1021.6,30.0,30648
264,1026.13,30.0,30783
265,1026.97,30.0,30809
266,1029.33,30.0,30879
267,1033.4,30.0,31002
268,1036.4,30.0,31092
269,1042.77,30.0,31283
270,1047.77,30.0,31433
271,1054.77,30.0,31643
272,1059.67,30.0,31790
273,1064.9,30.0,31947
274,1067.93,30.0,32037
275,1069.47,30.0,32084
276,1071.27,30.0,32138
277,1073.77,30.0,32213
278,1075.33,30.0,32259
279,1077.67,30.0,32330
280,1079.87,30.0,32396
281,1081.97,30.0,32459
282,1084.7,30.0,32541
283,1085.73,30.0,32571
284,1087.07,30.0,32612
285,1088.87,30.0,32666
286,1091.07,30.0,32732
287,1095.07,30.0,32852
288,1100.97,30.0,33029
289,1107.3,30.0,33219
290,1110.3,30.0,33309
291,1117.3,30.0,33519
292,1123.8,30.0,33714
293,1130.8,30.0,33924
294,1135.8,30.0,34074
295,1142.8,30.0,34284
296,1148.73,30.0,34461
297,1154.8,30.0,34644
298,1158.3,30.0,34749
1,0.0,30.0,0
2,4.0,30.0,120
3,9.8,30.0,294
4,12.3667,30.0,371
5,12.8,30.0,384
6,14.4667,30.0,434
7,18.4667,30.0,554
8,19.5333,30.0,585
9,24.2,30.0,726
10,27.9333,30.0,837
11,30.1,30.0,903
12,31.8667,30.0,956
13,38.7667,30.0,1163
14,44.7667,30.0,1343
15,49.3333,30.0,1479
16,51.5333,30.0,1545
17,53.9667,30.0,1619
18,56.1,30.0,1683
19,58.3,30.0,1749
20,59.3,30.0,1779
21,63.2,30.0,1896
22,66.7667,30.0,2003
23,69.5667,30.0,2087
24,74.3,30.0,2229
25,75.8,30.0,2274
26,79.3667,30.0,2381
27,80.3667,30.0,2411
28,84.1,30.0,2523
29,88.1667,30.0,2645
30,89.9667,30.0,2699
31,92.3333,30.0,2769
32,93.9667,30.0,2819
33,96.7,30.0,2901
34,97.5667,30.0,2927
35,102.967,30.0,3089
36,109.967,30.0,3299
37,116.967,30.0,3509
38,120.1,30.0,3603
39,125.8,30.0,3774
40,126.967,30.0,3809
41,131.167,30.0,3935
42,136.0,30.0,4080
43,137.0,30.0,4110
44,139.3,30.0,4179
45,141.1,30.0,4233
46,144.767,30.0,4343
47,146.8,30.0,4404
48,147.8,30.0,4434
49,151.0,30.0,4530
50,151.9,30.0,4557
51,158.9,30.0,4767
52,165.9,30.0,4977
53,169.9,30.0,5097
54,176.467,30.0,5294
55,180.933,30.0,5427
56,183.3,30.0,5499
57,186.3,30.0,5589
58,191.333,30.0,5739
59,197.9,30.0,5937
60,202.567,30.0,6077
61,209.567,30.0,6287
62,216.567,30.0,6497
63,219.8,30.0,6594
64,223.8,30.0,6714
65,225.533,30.0,6765
66,231.467,30.0,6944
67,232.533,30.0,6975
68,235.6,30.0,7068
69,237.4,30.0,7122
70,242.267,30.0,7268
71,246.067,30.0,7382
72,248.767,30.0,7463
73,250.2,30.0,7506
74,253.367,30.0,7601
75,254.767,30.0,7643
76,259.8,30.0,7794
77,261.4,30.0,7841
78,262.367,30.0,7871
79,267.267,30.0,8018
80,270.967,30.0,8129
81,274.167,30.0,8225
82,276.867,30.0,8306
83,278.7,30.0,8361
84,280.767,30.0,8423
85,284.933,30.0,8547
86,288.933,30.0,8667
87,295.667,30.0,8870
88,298.867,30.0,8966
89,303.567,30.0,9107
90,307.567,30.0,9227
91,310.6,30.0,9318
92,315.667,30.0,9470
93,318.467,30.0,9554
94,320.967,30.0,9629
95,325.8,30.0,9774
96,327.867,30.0,9836
97,333.767,30.0,10013
98,340.667,30.0,10220
99,343.267,30.0,10298
100,347.267,30.0,10418
101,349.867,30.0,10496
102,352.3,30.0,10569
103,359.3,30.0,10779
104,363.3,30.0,10899
105,366.567,30.0,10997
106,370.967,30.0,11129
107,374.7,30.0,11241
108,378.967,30.0,11369
109,382.333,30.0,11469
110,384.967,30.0,11549
111,388.467,30.0,11654
112,391.6,30.0,11748
113,394.667,30.0,11840
114,397.167,30.0,11915
115,402.167,30.0,12065
116,404.9,30.0,12147
117,408.733,30.0,12261
118,413.1,30.0,12393
119,415.7,30.0,12471
120,422.7,30.0,12681
121,426.7,30.0,12801
122,430.067,30.0,12902
123,434.967,30.0,13049
124,439.967,30.0,13199
125,441.967,30.0,13259
126,446.0,30.0,13380
127,448.067,30.0,13442
128,451.9,30.0,13557
129,454.3,30.0,13629
130,455.967,30.0,13679
131,456.967,30.0,13709
132,459.8,30.0,13794
133,461.567,30.0,13847
134,465.933,30.0,13977
135,468.967,30.0,14069
136,471.367,30.0,14141
137,473.967,30.0,14219
138,474.967,30.0,14249
139,479.2,30.0,14376
140,482.5,30.0,14475
141,485.9,30.0,14577
142,486.9,30.0,14607
143,490.9,30.0,14727
144,494.1,30.0,14823
145,497.1,30.0,14913
146,502.9,30.0,15087
147,508.9,30.0,15267
148,511.9,30.0,15357
149,517.9,30.0,15537
150,521.0,30.0,15630
151,526.967,30.0,15809
152,532.733,30.0,15981
153,539.6,30.0,16188
154,546.567,30.0,16397
155,550.567,30.0,16517
156,556.867,30.0,16706
157,561.867,30.0,16856
158,565.2,30.0,16956
159,572.2,30.0,17166
160,575.2,30.0,17256
161,578.667,30.0,17360
162,579.867,30.0,17396
163,583.267,30.0,17498
164,587.5,30.0,17625
165,590.0,30.0,17700
166,592.267,30.0,17768
167,594.0,30.0,17820
168,597.467,30.0,17924
169,600.567,30.0,18017
170,607.4,30.0,18222
171,612.767,30.0,18383
172,616.1,30.0,18483
173,621.4,30.0,18642
174,625.333,30.0,18759
175,626.733,30.0,18801
176,630.167,30.0,18905
177,634.367,30.0,19031
178,641.367,30.0,19241
179,646.367,30.0,19391
180,649.933,30.0,19497
181,655.933,30.0,19677
182,661.6,30.0,19848
183,666.4,30.0,19992
184,669.733,30.0,20091
185,675.567,30.0,20267
186,682.333,30.0,20469
187,687.933,30.0,20637
188,691.067,30.0,20732
189,694.867,30.0,20846
190,698.867,30.0,20966
191,700.867,30.0,21026
192,707.867,30.0,21236
193,713.867,30.0,21416
194,718.3,30.0,21549
195,725.2,30.0,21756
196,729.567,30.0,21887
197,733.3,30.0,21999
198,738.9,30.0,22167
199,743.6,30.0,22308
200,750.0,30.0,22500
201,755.567,30.0,22667
202,759.533,30.0,22785
203,762.4,30.0,22872
204,766.733,30.0,23001
205,770.3,30.0,23109
206,777.2,30.0,23316
207,782.3,30.0,23469
208,787.933,30.0,23637
209,793.933,30.0,23817
210,800.933,30.0,24027
211,805.567,30.0,24167
212,810.267,30.0,24308
213,811.7,30.0,24351
214,817.567,30.0,24527
215,820.733,30.0,24621
216,826.7,30.0,24801
217,827.4,30.0,24822
218,832.767,30.0,24983
219,837.167,30.0,25115
220,840.267,30.0,25208
221,843.8,30.0,25314
222,850.8,30.0,25524
223,853.8,30.0,25614
224,859.5,30.0,25785
225,865.567,30.0,25967
226,868.167,30.0,26045
227,871.367,30.0,26141
228,872.367,30.0,26171
229,875.967,30.0,26279
230,879.333,30.0,26379
231,883.333,30.0,26499
232,889.1,30.0,26673
233,890.167,30.0,26705
234,893.533,30.0,26805
235,896.333,30.0,26889
236,898.6,30.0,26958
237,905.567,30.0,27167
238,908.6,30.0,27258
239,910.933,30.0,27327
240,913.7,30.0,27411
241,919.667,30.0,27590
242,920.667,30.0,27620
243,924.567,30.0,27737
244,928.967,30.0,27869
245,932.767,30.0,27983
246,933.767,30.0,28013
247,936.767,30.0,28103
248,940.767,30.0,28223
249,944.167,30.0,28325
250,947.4,30.0,28422
251,949.733,30.0,28491
252,954.0,30.0,28620
253,957.767,30.0,28733
254,958.1,30.0,28743
255,963.667,30.0,28910
256,965.3,30.0,28959
257,970.3,30.0,29109
258,973.567,30.0,29207
259,975.2,30.0,29256
260,975.567,30.0,29267
261,980.567,30.0,29417
262,987.333,30.0,29619
263,990.333,30.0,29709
264,994.1,30.0,29823
265,1000.3,30.0,30009
266,1005.13,30.0,30153
267,1007.07,30.0,30212
268,1010.5,30.0,30315
269,1014.37,30.0,30431
270,1020.07,30.0,30602
271,1025.0,30.0,30750
272,1028.0,30.0,30840
273,1034.4,30.0,31032
274,1039.4,30.0,31182
275,1043.07,30.0,31292
276,1049.4,30.0,31482
277,1054.47,30.0,31634
278,1057.77,30.0,31733
279,1064.77,30.0,31943
280,1069.2,30.0,32076
281,1074.6,30.0,32237
282,1079.37,30.0,32381
283,1084.2,30.0,32526
284,1088.73,30.0,32661
285,1094.27,30.0,32828
286,1099.73,30.0,32991
287,1100.9,30.0,33027
288,1107.9,30.0,33237
289,1110.9,30.0,33327
290,1116.7,30.0,33501
291,1120.07,30.0,33602
292,1125.53,30.0,33765
293,1132.07,30.0,33962
294,1135.1,30.0,34053
295,1138.1,30.0,34143
296,1143.13,30.0,34293
297,1149.17,30.0,34475
298,1154.77,30.0,34643
299,1159.27,30.0,34778
300,1161.1,30.0,34833
301,1168.1,30.0,35043
302,1172.1,30.0,35163
303,1176.17,30.0,35285
304,1180.93,30.0,35427
305,1184.3,30.0,35529
306,1187.3,30.0,35619
307,1189.3,30.0,35679
308,1192.3,30.0,35769
309,1197.53,30.0,35925
310,1203.5,30.0,36105
311,1207.2,30.0,36216
312,1212.07,30.0,36362
313,1214.27,30.0,36428
314,1218.57,30.0,36557
315,1225.57,30.0,36767
316,1231.5,30.0,36945
317,1234.1,30.0,37023
318,1236.37,30.0,37091
319,1240.37,30.0,37211
320,1244.9,30.0,37347
321,1249.7,30.0,37491
322,1254.5,30.0,37635
323,1258.17,30.0,37745
324,1261.07,30.0,37832
325,1265.9,30.0,37977
326,1269.37,30.0,38081
327,1270.37,30.0,38111
328,1277.37,30.0,38321
329,1280.77,30.0,38423
330,1283.77,30.0,38513
331,1288.33,30.0,38649
332,1290.73,30.0,38721
333,1293.77,30.0,38813
334,1295.37,30.0,38861
335,1302.37,30.0,39071
336,1308.9,30.0,39267
337,1315.9,30.0,39477
338,1320.27,30.0,39608
339,1326.47,30.0,39794
340,1331.47,30.0,39944
341,1334.47,30.0,40034
342,1335.67,30.0,40070
343,1339.67,30.0,40190
344,1345.57,30.0,40367
345,1346.57,30.0,40397
346,1350.87,30.0,40526
347,1353.37,30.0,40601
348,1356.47,30.0,40694
349,1358.97,30.0,40769
350,1365.97,30.0,40979
351,1370.97,30.0,41129
1,0.0,30.0,0
2,4.0,30.0,120
3,11.0,30.0,330
4,15.2,30.0,456
5,15.5667,30.0,467
6,16.8,30.0,504
7,21.9,30.0,657
8,26.9,30.0,807
9,28.2,30.0,846
10,34.9,30.0,1047
11,41.3333,30.0,1239
12,46.0,30.0,1380
13,52.3667,30.0,1571
14,57.2667,30.0,1718
15,59.0667,30.0,1772
16,64.9,30.0,1947
17,68.3,30.0,2049
18,71.6667,30.0,2150
19,73.1667,30.0,2195
20,74.9333,30.0,2247
21,77.5,30.0,2325
22,79.9667,30.0,2399
23,83.8,30.0,2514
24,85.3,30.0,2559
25,92.3,30.0,2769
26,95.3,30.0,2859
27,99.5667,30.0,2987
28,106.167,30.0,3185
29,111.4,30.0,3342
30,116.933,30.0,3507
31,118.333,30.0,3549
32,123.1,30.0,3693
33,125.067,30.0,3752
34,132.067,30.0,3962
35,137.533,30.0,4125
36,142.3,30.0,4269
37,146.967,30.0,4409
38,148.533,30.0,4455
39,152.133,30.0,4563
40,158.367,30.0,4751
41,162.267,30.0,4868
42,164.7,30.0,4941
43,171.7,30.0,5151
44,178.7,30.0,5361
45,183.267,30.0,5498
46,187.9,30.0,5637
47,190.267,30.0,5708
48,192.933,30.0,5787
49,196.567,30.0,5897
50,200.267,30.0,6008
51,205.267,30.0,6158
52,211.767,30.0,6353
53,216.6,30.0,6498
54,218.667,30.0,6560
55,222.933,30.0,6687
56,223.6,30.0,6708
57,225.3,30.0,6759
58,227.567,30.0,6827
59,229.767,30.0,6893
60,231.8,30.0,6954
61,233.9,30.0,7017
62,239.4,30.0,7182
63,246.367,30.0,7391
64,250.4,30.0,7512
65,254.8,30.0,7644
66,261.8,30.0,7854
67,265.767,30.0,7973
68,270.367,30.0,8111
69,273.967,30.0,8219
70,276.667,30.0,8300
71,278.933,30.0,8367
72,280.933,30.0,8427
73,285.067,30.0,8552
74,287.0,30.0,8610
75,290.0,30.0,8700
76,293.2,30.0,8796
77,299.167,30.0,8975
78,305.867,30.0,9176
79,309.7,30.0,9291
80,316.7,30.0,9501
81,323.467,30.0,9704
82,330.467,30.0,9914
83,336.3,30.0,10089
84,339.9,30.0,10197
85,343.9,30.0,10317
86,346.267,30.0,10388
87,351.767,30.0,10553
88,355.767,30.0,10673
89,356.567,30.0,10697
90,359.9,30.0,10797
91,366.9,30.0,11007
92,371.6,30.0,11148
93,375.1,30.0,11253
94,381.467,30.0,11444
95,385.7,30.0,11571
96,388.133,30.0,11643
97,389.367,30.0,11681
98,392.7,30.0,11781
99,398.7,30.0,11961
100,402.767,30.0,12083
101,405.767,30.0,12173
102,409.7,30.0,12291
103,411.167,30.0,12335
104,417.533,30.0,12525
105,421.7,30.0,12651
106,427.667,30.0,12830
107,432.7,30.0,12981
108,439.167,30.0,13175
109,444.367,30.0,13331
110,450.933,30.0,13527
